ID	Date	user_id	comments
1607	November 29, 2011 7:09PM	fintail	"GS hybrid is a rare bird, if one must have a GS that might be the one to take just for the oddity. A BMW Z8 is even less common, those things are still worth 100K, have barely depreciated.

I agree about the frameless door window ES - they did a better job at differentiating themselves from the Camry than later models, and the stretched out headlights of the 02+ model aren't exactly pretty. Just like the Faberge egg RX and the pretentious other models, which are big in these parts.

I have known two younger people with used LS - both got them as parental hand me downs, one a nearly 200K mile 02 model that's in amazing condition."
1608	November 30, 2011 10:20AM	ateixeira	"the Faberge egg RX and the pretentious other models

I guess I don't see what's different about that vs. an GLK, XC60, Q5, EX35, etc. If you think about it, every one is trying to copy Lexus' sales success. Maybe Lexus hit the sweet spot in terms of size?

At least the RX can carry a decent amount of cargo, unlike an X6 or an FX37. To me those seem more pointless.

BMW Z8 is even less common

Every time I'm in Ocean City, MD, I see one parked at the marina near Harpoon Hannah's. Owner must be a boat captain or something? Must be a profitable Marlin fishing business."
1609	November 30, 2011 11:32AM	fintail	"Maybe, the RX does seem to hit that nail on the head. The clientele is often the same, those who it is a crime to question or mock :shades:

FX and especially the X6 are in a different segment, IMO...wannabe sporty crossovers, not simple glorified station wagons like the RX/ML/etc. There's no logical reason to buy an X6."
1610	November 30, 2011 11:40AM	ateixeira	"If an RX owner has a good experience, they buy another. They've sustained good sales for quite a while now, must be doing something right.

Not my cup of tea, though, to be honest. Give me sporty or give me death.

Just kidding.

Give me sporty, or give me utility. I want SPACE, acreage, if I'm going to sacrifice fun to drive. Hence a minivan in the fleet, and a roadster with a payload rating of approximately one large adult."
1611	November 30, 2011 11:43AM	fintail	"They know their target market, and it's a doozie.

The ""S"" and ""U"" in ""SUV"" are usually mutually exclusive if the ""S"" has anything to do with driving characteristics. The acronym itself has always amused me, maybe the ""S"" means it can haul sports gear, which a normal sedan or wagon could never do, of course :shades: :sick:"
1612	November 30, 2011 12:17PM	ateixeira	"Every once in a long while, I agree with you 100%, and this is one of those times.

The RX (and XC60, and GLK, and Q5, etc) are basically trendy crossover wagons. People buy them for the space and high vantage point, though those likely have legitimate appeal to the female target buyer.

The X6 doesn't make sense to me, though, if you want sporty, why buy 3 tons of vehicle? And forget utility. I've never liked the smallish FX and EX models, either, to be fair."
1613	November 30, 2011 12:28PM	fintail	"They have replaced the wood paneled wagon - which was once a vehicle for affluent buyers in top of the line trim. They sell to their demographic for sitting high visibility more than anything else, and for many, to pose. All of the ""housewives"" types out there seem to want everyone to know their days are spent shopping and doing pilates, and a nice RX or GX screams that like few others :shades:

The new style FX is just too ugly to take seriously. And it's big, yet has a low greenhouse with poor visibility."
1614	November 30, 2011 12:32PM	andre1969	"Every time I'm in Ocean City, MD, I see one parked at the marina near Harpoon Hannah's. Owner must be a boat captain or something? Must be a profitable Marlin fishing business.

Maybe it belongs to the ex-husband of the lady here at work? :surprise:"
1615	November 30, 2011 12:45PM	ateixeira	"First it was wagons, then minivans, then body-on-frame SUVs, then crossover SUVs. Wonder what's next? Maybe the crossover ""coupe""?

The trendy people get tired pretty quick, then start buying something else.

I don't mind the space and the AWD, to be honest. Our Forester parks in a length shorter than a Cobalt but offers tons of room inside, and gets around in the worst weather.

I wouldn't call it trendy, though. Escape and CR-V sales dwarf it.

The real pretenders are the crossovers that aren't even AWD."
1616	November 30, 2011 1:29PM	ateixeira	"http://www.autoblog.com/2011/11/29/cruze-soul-and-wrangler-among-americas-25-hot- test-products-for/

Kia's hamster ads are legendary, while Jeep's marketing deal with the Call of Duty video game franchise has proven successful.

Neither should surprise anyone."
1617	November 30, 2011 2:34PM	fintail	"I think things like the Evoque and even the X6 are really a progression toward that crossover coupe. And then we have the unsightly CrossCabrio.

Forester could be trendy in some areas. In the PNW? Yeah. New England? Yeah. Georgia? Not so much.

Heck, you can even get 2WD ""Jeeps""."
1618	November 30, 2011 2:36PM	robr2	"First it was wagons, then minivans, then body-on-frame SUVs, then crossover SUVs. Wonder what's next? Maybe the crossover ""coupe""?

The trendy people get tired pretty quick, then start buying something else.

In reality, the wagons and minivans were all about utility. BOF SUV's came about just as the first boomers were reaching their mid 40's. Boomers are the first generation that cared more about themselves than others so the gravitated to anything that drew attention to themselves.

The manufacturers picked up on this and started marketing more and more SUV's up until it wasn't fashionable to drive one. So the new focus is now onto CUV's.

Overall, the car market today is more about marketing wants than about capability/needs. 90% of the auto market could get by with a Camry/Accord/Sonata with a 4 cylinder and automatic. No need for SUV's, pickups or M/AMG/IPL/LFA variants. IMHO anything other than a basic mid-size car or wagon or minivan/people mover is all about convincing the world of what you want them to think of you."
1619	November 30, 2011 2:42PM	robr2	"Forester could be trendy in some areas. In the PNW? Yeah. New England? Yeah. Georgia? Not so much.

Trendy is not the same thing as popular. Trendy are styling cues such as fender vents. Popular is the Forester in New England."
1620	November 30, 2011 3:20PM	ab348	"The Jeep ""Call of Duty"" ads were about as vile as the game itself."
1621	November 30, 2011 6:35PM	xrunner2	"IMHO anything other than a basic mid-size car or wagon or minivan/people mover is all about convincing the world of what you want them to think of you.

Had a Suburban for 14 years and in the last of its 3.5 years ownership also had/still have a Honda Odyssey. Had to move friends/relatives at times, and (with wife) using both the Suburban and the Ody, the Ody has obviously much more cargo space. Unless you haul a boat or trailer, the minvans (Ody, Toyota, Dodge) are far superior to a Suburban and its variants.

Some guys though are ""afraid"" to own, drive a minivan lest they feel folks, other guys will think they are not manly. Perhaps if they drove these with a 5-day stubble they could shore up their confidence."
1622	November 30, 2011 7:20PM	fintail	Not necessarily, Mr. Contrarian. Subaru sales have been going up at a healthy rate for some time, even in this brave new world economy, undoubtedly some find the cars appealing in more than simple practical ways.
1623	November 30, 2011 7:20PM	fintail	I like the minivan drivers with pent up frustration who drive like jerks, always good for a laugh. Floor that thing! :shades:
1624	November 30, 2011 7:27PM	roadburner	"Overall, the car market today is more about marketing wants than about capability/needs. 90% of the auto market could get by with a Camry/Accord/Sonata with a 4 cylinder and automatic.

In my case those cars would be extremely unsafe; if I had to drive one every day I'd die of boredom. :P

IMHO anything other than a basic mid-size car or wagon or minivan/people mover is all about convincing the world of what you want them to think of you.

Not necessarily. Accords, Camrys, and Sonatas make horrible track cars."
1625	November 30, 2011 7:28PM	fintail	"America isn't about just ""getting by"" is it?

Most people could live in a tiny murphy bed kitchen-bath combo studio apartment too."
1626	November 30, 2011 8:01PM	robr2	"Not necessarily, Mr. Contrarian. Subaru sales have been going up at a healthy rate for some time, even in this brave new world economy, undoubtedly some find the cars appealing in more than simple practical ways.

Well if Subarus are ""trendy"" then I feel bad for them. That means their sales will go drop once people move onto the next trend. If you want to say they've become more popular that's fine. But IMHO, they aren't trendy.

My take earlier was to say that the vast majority of us don't buy a vehicle for simple reasons. Most - including myself - drive a car for what we want it to say about us. With cars, it's been that way since the 30's when GM started to come out with new models every year and create a marketing driven auto industry. If they hadn't we'd still be driving around in some variation of the Model T.

Although you like to look down upon Lexus buyers, your E55 and fintail were chosen to poject to the world what you want it to think about you - even if you don't know it yourself. My Odyssey was chosen because it projects stability and quality. My VW Passat shows that I the quality of German engineering but enjoy the value of the VW vis a vis an Audi. My Explorer projects that I'm smart enough to stay out of my wife's way when she says she doesn't want another minivan."
1627	November 30, 2011 8:04PM	robr2	"America isn't about just ""getting by"" is it? Most people could live in a tiny murphy bed kitchen-bath combo studio apartment too.

No it's not so why the incessant need to toss digs all the time?

I can't figure out if you're part of the 99% or if you're ashamed to be part of the 1%."
1628	November 30, 2011 8:07PM	stever	"Get back to the topic please?

(and unless you're on the tube*, I don't think that anyone in here is the topic).

Thanks!

(*If you want to cobble together some commercials and put them on YouTube, I suppose we'd all enjoy looking at them. And they'd have to be better than 99% of the schlock out there at any given time. )"
1629	November 30, 2011 8:55PM	fintail	"Maybe, maybe not. BMWs were trendy in the yuptastic 80s and they continue to sell in droves today. I think in some places, where people want an outdoorsy image, Subies are trendy. When someone I know who bought a Subaru wanted to put a ski rack on it just for the look, I had to think a little.

I look at the condition of a car saying at least as much about the driver as the car itself, maybe more. A filthy new highline car says many things, as does a pristine 20 year old normal model.

No digs being made, certainly not one of our beloved 1%. Many people do buy a car as an appliance that says nothing. I don't think my mother bought an appliance white Camry to say anything about herself. I don't know if I want to know what the general population thinks of my cars, but I don't really care either. Nor does or should a Lexus devotee care what I think."
1630	November 30, 2011 8:59PM	fintail	"Easily one of the best car commercials ever

And one of the most emotional

A sentimental ad, interesting because my old MB specialist once owned the coupe seen at :45

And maybe the most 80s commercial ever"
1631	December 1, 2011 6:43AM	andre1969	That Duster ad makes me want to go take a walk among the creatures of the night, get tempted by the fruit of another, and c'mon pretty baby kiss me deadly!
1632	December 1, 2011 8:06AM	fintail	And buy a (Horizon) Duster, right?
1633	December 1, 2011 8:35AM	ateixeira	"I'll try to stay on-topic, but the only time Subaru got ""Trendy"" with their advertising was with Croc Dundee. So the late 90s Outback was marketed that way, and the Outback Sport too. Their timing was perfect, as people were leaving gas guzzling SUVs in droves.

But Martina, touchy feely ads, think-feel-love, all the stuff used to market the Forester is anything but trendy."
1634	December 1, 2011 8:53AM	ateixeira	"I have finally faced it, I'm addicted to love. In my Members Only jacket and neon shoe laces.

The 80s were such a guilty pleasure. Cars in general were so bad that we needed all that fluff to distract us.

Where's that hilarious K-car spoof where the guy has a Plymouth Reliant, IIRC, and it talks about the radio ""Now with AM""?"
1635	December 1, 2011 9:04AM	xrunner2	"Most people could live in a tiny murphy bed kitchen-bath combo studio apartment too.

Like the former Soviet Union? And, still the same no doubt in today's Russia.

No. A proper house/home is required. Such as in the current Lexus commercials. Where there is a family of four, presumably husband, wife, children. Then, it is Christmas time and they are together and the fine Lexus Christmas melody is heard. They go outside by nice home with 3-car garage, and surprise, a shiny new black Lexus sedan.

All posters here, such as fin, be ready in case when with family/friends you suddenly hear the Lexus Christmas melody. Would then be a truly fine Christmas."
1636	December 1, 2011 9:11AM	fintail	"I didn't say should, I said could, just as most people could get by just fine with a 4cyl blandbox.

What you describe is a reality for a minority of Americans no doubt, and shrinking in this globalized new world. Even for Lexus owners/leasers.

If I hear that melody, I'll be thinking about what I can trade it for. :shades: IS250? No thanks."
1637	December 1, 2011 9:12AM	xrunner2	"Didn't scroll back. Maybe someone already covered this commercial.

Saw a tv commercial for Buick Lacrosse. Starts out with a couple apparently happy with their new tiny, tiny car. Had a big bow on it. Was it a Smart?

Then, a Buick drives by slowly, nicely in a suburban home setting. That couple looks at it longingly. The Buick continues to be shown being driven sanely, sensibly on the suburban street. Great commercial.

Got to say that ""all"" Buick Lacrosse (new vintage) tv commercials are very well created and produced. Commercials for intelligent adults, not kids."
1638	December 1, 2011 9:12AM	fintail	"I don't know, I think the whole outdoorsy alternative image is pretty trendy in some parts, which certainly doesn't hurt Subie sales. The whole ""love"" ide might feed into those types."
1639	December 1, 2011 9:36AM	andre1969	"And buy a (Horizon) Duster, right?

Like, no. Like, gag-me-with-a-spatula no! :P

Although I gotta confess, every once in awhile I do see an early 80's Dodge 400 coupe driving around, in a 2-tone black/silver, that's pretty sharp looking. As plebian as the original K-cars were, some of the more upscale, and later derivatives could be pretty nice."
1640	December 1, 2011 9:42AM	ateixeira	"Found it - still hilarious:

http://www.youtube.com/watch?v=jagsc4AGjwI"
1641	December 1, 2011 9:47AM	ateixeira	"Friendly fire, though? GM is pitching the Sonic and pretty soon, the Spark. They need those small car sales to meet future CAFE standards.

I guess Buick is marketed to older folks who may not be alive when the new CAFE standards come in to effect."
1642	December 1, 2011 11:16AM	slorenzen	"While that may have been true for a long time, these new Buicks are quite a bit better than previous iterations.

I'm really liking the new Regal Turbo, but I'm too cheap to dump my car yet.

I keep hoping someone will total it while it's parked...give me an excuse to upgrade... :shades:"
1643	December 1, 2011 12:19PM	fintail	When I was young, a neighbor had an 86 LeBaron coupe. It was a Turbo, seemed pretty loaded, and I remember even then (around 1991-92) it seemed old, but the owner liked it. In 92 he dumped it though and bought a Caravan. The K-car NYers could be pretty plush.
1644	December 1, 2011 12:21PM	fintail	Funny, I bet the map light was actually an option. I remember our Tempo had 2 weird map lights somewhat like that - my brother was a little kid at the time and thought they were very cool.
1645	December 1, 2011 12:23PM	lemko	As far as I'm concerned, this is the only generation of Duster worthwhile:
1646	December 1, 2011 12:31PM	fintail	My brother who had a Sundance Duster wanted one just like that...not so easy to find a good one for reasonable money anymore,
1647	December 1, 2011 12:34PM	lemko	Seemed everybody and his brother had one back in the day. One of my college roommates had a tan one with Cragar wheels and the rear jacked-up with air shocks.
1648	December 1, 2011 12:35PM	anythngbutgm	"My parents had one of those in Green. My Dad says it is still today one of his favorite cars he's ever owned. They also had a dung brown one with a straight 6 which was supposedly called ""Cropduster"" edition.

IMO, this was the heyday of Chrysler and from what I remember hearing from my dad and other family who had cars in teh 70's the products they were putting out were some of the most reliable as well."
1649	December 1, 2011 12:37PM	lemko	"That 225 cid straight six is affectionately known as the ""Slant Six,"" one of the most indestructible engines ever built."
1650	December 1, 2011 1:08PM	tmart	I'll second that. Well over 100k miles with no problems at all. Wish I could say the same for the floor mounted transmisson.
1651	December 1, 2011 1:11PM	ateixeira	"these new Buicks are quite a bit better than previous iterations

Agreed, note the winky emotorcon.

I just think it's counter-productive for GM to criticize small cars when they're coming out with 2 that are crucial to its CAFE strategy."
1652	December 1, 2011 7:26PM	fushigi	http://www.youtube.com/watch?v=gJPFJSUF9B4&feature=share
1653	December 1, 2011 8:13PM	fintail	"Makes me think of this:

http://www.youtube.com/watch?v=5dzi_8Rscfs :shades:"
1654	December 2, 2011 9:23AM	ateixeira	"Nice one, catchy tune, cute pet...though I'm a dog person. :shades:

I liked that original Ford Ka. The update lost a lot of character. It sold well in Brazil for a while."
1655	December 2, 2011 10:41AM	xrunner2	"I liked that original Ford Ka. The update lost a lot of character. It sold well in Brazil for a while.

So, if a married couple in Brazil had two Ford Ka's parked in their garage side by side, what would they have? :P"
1656	December 2, 2011 10:49AM	ateixeira	Ka-ka and the need for a bigger vehicle!
1657	December 2, 2011 11:45AM	robr2	I wonder how much Ted Nugent got for the rights to use Cat Scratch Fever??
1658	December 2, 2011 11:55AM	robr2	"So, if a married couple in Brazil had two Ford Ka's parked in their garage side by side, what would they have?

A retirement plan named Kaká."
1659	December 2, 2011 12:01PM	ateixeira	"For those not familiar with the soccer player:

http://en.wikipedia.org/wiki/Kak%C3%A1"
1660	December 2, 2011 12:12PM	andre1969	"So, if a married couple in Brazil had two Ford Ka's parked in their garage side by side, what would they have?

And what if the husband, (or the wife) had a little something on the side who drove an Audi roadster? :shades:"
1661	December 2, 2011 12:47PM	robr2	"And what if the husband, (or the wife) had a little something on the side who drove an Audi roadster?

Only if they had a weekend place on the Bolivia/Peru border with a water view."
1662	December 2, 2011 1:03PM	ateixeira	"Or what if Tata buys Ford? They're buying everything else, including our overseas Help Desk as of now.

Then it could be a Tata Ka Ka.

A female owner would be the Mama Tata Ka Ka.

OK, I'll go take my meds now..."
1663	December 2, 2011 1:10PM	stever	"That could work down in Peru and Bolivia; just name the car after the largest lake, by volume, in South America.

You can look it up on your own time - this thread has gone far enough off the rails as it is without posting the name. :P"
1664	December 2, 2011 1:57PM	robr2	"You mean Lake Titicaca of course.

And to get back on subject:

Break Through

It's been 9 years since it was first shown."
1665	December 2, 2011 2:51PM	fintail	"I like this Caddy spot:

http://www.youtube.com/watch?v=ji8d5u2VhY8

Should have used shorter clips of more cars, IMO. But it features a bustleback, that amused me."
1666	December 2, 2011 3:05PM	ateixeira	"Problem is, that ad came too soon. The lineup wasn't really that exciting when that campaign came out. Also, the ""been a long time"" almost sounded like an apology for the 1980s."
1667	December 2, 2011 3:06PM	ateixeira	They should have skipped the 80s.
1668	December 2, 2011 3:14PM	robr2	"But it features a bustleback, that amused me.

I've always like the bustleback. I remember a silver over black two tone my barber owned - now that said ""I'm an italian barber"" like nothing else."
1669	December 2, 2011 3:40PM	ab348	"To me, this, both pictures and music, is the best ad Cadillac ever made:

Cadillac Style

Too bad the cars weren't up to the same standard.

Of course, if someone wants to argue that this ad deserves the ""best"" designation, I won't argue.

I like the tagline they used in the later commercials, ""Life, Liberty, and the Pursuit"". They seem to have dropped that."
1670	December 2, 2011 4:05PM	robr2	Cadillac has returned to emphasing art & science again. Laurence Fishburn and LL&P have been retired.
1671	December 2, 2011 4:21PM	lemko	"I'm kind of partial to this one!

Brougham"
1672	December 2, 2011 6:18PM	fintail	Because your baby is the featured car :shades:
1673	December 2, 2011 6:19PM	fintail	I like them too. I wouldn't turn down a properly equipped one (no Florida accessories), but most of them had something dumb - wire wheel covers, vinyl top, fake Rolls grille, continental trunklid, etc.
1674	December 2, 2011 6:20PM	fintail	"I remember ""Cadillac style"" because when I was in 6th grade, an annoying kid who's parents had a 79-85 style Eldo would brag about their car and sing that jingle.

I didn't like the ""Pursuit"" ads, as they had me saying ""Pursuit of...what""?"
1675	December 2, 2011 6:34PM	robr2	"I didn't like the ""Pursuit"" ads, as they had me saying ""Pursuit of...what""?

The pursuit of whatever you wanted."
1676	December 3, 2011 2:30PM	lemko	"...but I'm sure andre1969 could appreciate this video! :P

R-Body New Yorker"
1677	December 3, 2011 7:24PM	fintail	"The music fits the car so well, both in name and in era, I can imagine cruising in that thing when new with that on the radio.

Youtube has ballooned to such a size now, you can find just about any car there. One can waste endless hours."
1678	December 4, 2011 7:41AM	andre1969	"I think we've seen that car before, Lemko, at the Mopar show in Carlisle. Here's a pic I took of it this past year...


While it does seem like a good number of 5th Avenues have survived over the years, compared to most R-bodies, there can't be too many still roaming around, with a sunroof and those rims and tires.

Oh, and maybe I'm not as much of a child of the 70's as I had thought. When I played that Youtube clip, at first I thought that music track was some kind of soft-core porn! :blush:"
1679	December 4, 2011 10:08AM	xrunner2	That cream-tan colored car looks like it has a Lincoln style grille.
1680	December 4, 2011 1:59PM	andre1969	"That cream-tan colored car looks like it has a Lincoln style grille.

That's actually not a coincidence. Several Ford stylists jumped ship to Mopar a few years before Iacocca went over, so as a result, a lot of Ford and Mopar products have a lot of similar styling features. Both tended to have bold, crisp, angular designs, whereas the GM cars of the era tended to be a bit more rounded off.

GM would start making their cars a bit crisper with styles such as the re-skinned 1980 full-sized cars and the 1981 personal luxury coupes (Monte Carlo et al), but they were still a bit more rounded than the Fords and Mopars."
1681	December 4, 2011 2:51PM	ab348	Those rims and tires really don't suit that car. It needs the proper factory wire wheel covers or alloys (if they were available on the New Yorker; not sure of that) and whitewalls.
1682	December 4, 2011 3:21PM	andre1969	"Those rims and tires really don't suit that car. It needs the proper factory wire wheel covers or alloys (if they were available on the New Yorker; not sure of that) and whitewalls.

You're right, but I gotta confess, I'm just as guilty. Here's what my '79 5th Ave is sporting...



I have a set of alloy wheels that were used on the Cordoba/Mirada that I'm planning on putting on, one of these days. Maybe in the spring. This car's due for new tires soon, so I'm thinking about waiting until then. The front tires don't have many miles on them, but are about 10 years old. The back tires, which are on 15x7 copcar wheels, date back to February 1999, and came off my '89 Gran Fury. They're pretty worn down, too, so driving in slick weather can be a bit of an adventure! :surprise:

Oh, I just looked online, and it looks like that road wheel that the other NYer is sporting was available as an option. Here's a page from the 1979 New Yorker brochure. It reminds me a little bit of the rally wheels that are on my '85 Silverado, although not nearly as beefy. My truck has 15x8 wheels, but I think these New Yorker wheels were only 15x6. FWIW, the wheels I have on the car now are 15x7 all around, although the copcar wheels on back are offset more, so they give the car a more stable, less tipsy posture. I'm pretty sure the Mirada wheels are 15x7 as well."
1683	December 4, 2011 3:59PM	ab348	The Lexus ads just keep getting worse. Just saw one with a custom music box that played the accursed theme. The music box probably cost as much to make as a compact car. The wife in the ad got an ES.
1684	December 4, 2011 4:04PM	andre1969	"I'm surprised nobody has spoofed those Lexus ads like they have with the diamond ads. I remember one that showed a nice diamond necklace with the text underneat that read something along the lines of (edited for content): ""Because that 60 second acrobatic stunt was worth 50 dollars per second. Diamonds are stupid!"""
1685	December 4, 2011 4:28PM	tmart	Brought a tear to my eye.
1686	December 5, 2011 9:10AM	lemko	"My wife wanted diamonds for Xmas and I told he we already have a 14-pound diamond! ""Diamond"" is the name of one of our cats! :P"
1687	December 5, 2011 9:37AM	xrunner2	"The Lexus ads just keep getting worse. Just saw one with a custom music box that played the accursed theme.

Accursed? Not if you are getting a Lexus for Christmas. That theme is, is....touching."
1688	December 5, 2011 9:43AM	xrunner2	"What is with this guy from a cable channel show doing Ford commercials for many months now. He gives advice to a lot of women about the merits of Ford over other brands in the segment. What the heck is his legitimacy? Does he do road tests of Fords and competing brands? Does he collect quality, reliability data?

Also, why would anyone believe someone who always wears a cap? What is he hiding? Is he bald? And, wearing that cap shows disrespect to women without head coverings in his presence."
1689	December 5, 2011 10:37AM	robr2	"I'm going on the presumption that you really don't know who Mike Rowe is. He is best known for hosting Dirty Jobs on one of the cable channels. He is also the narrator of Deadliest Catch, again on one of the cable channels.

He wears a ball cap on Dirtiest Jobs so I guess Ford wanted that persona - everyday good guy - for their ads.

BTW he is an accomplished opera singer as well."
1690	December 5, 2011 10:53AM	fintail	"""And, wearing that cap shows disrespect to women without head coverings in his presence.""

ROFL, seriously? You are making James May (I know, another alien name) look with it and hip.

On a commercial theme, I saw a few bow-wearing MB at the local dealer yesterday. But they weren't new cars, they were in my guess 08-09 lease returns on the CPO lot. Would Miss Priss tolerate receiving a non-new car? :shades:"
1691	December 5, 2011 2:50PM	ateixeira	"Mike is cool, the ads are nothing special, though.

He's still toting the Fusion hybrid's 10mpg city edge over the previous TCH, when the new one is in dealers and actually beats the Ford.

Even compared to the old Fusion hybrid they tied in Consumer Reports tests."
1692	December 5, 2011 3:14PM	ab348	I don't like the Mike Rowe ads very much because I don't like the way he comes across. However, they are less offensive than the Ford truck commercials with the hyperactive animation and the Denis Leary voiceover.
1693	December 5, 2011 8:47PM	odie6l	"I remember when the Hampster first rolled out for the Soul, but this one is actually alot better than the Hampsters.

2012 Kia Rio5

Odie"
1694	December 6, 2011 11:07AM	ateixeira	"A little long, but clever way to show features.

You can really get a heated steering wheel and a cooled glove box on a Rio?"
1695	December 6, 2011 9:04PM	odie6l	"yeah and there are a few other things not shown. Looks like it is going to get the ""Most Bang for the Buck"" award.

Rio Site

Odie"
1696	December 7, 2011 9:03AM	ateixeira	"Good move, I guess.

You can't make money selling cars at $10,999.

Looks like most of those end up around $16k (range is 14.6k to 17.3k locally), may as well add equipment to push consumers to spend more, move the cars in to potential profit territory. Half of them are over $17k street price, which is good.

Kia's average transaction price was only $19k or so, so they need to work on moving people up the price scale. Now that they've shed the cheap car image, the timing is right.

I bet we'll see that transaction push up to $22k before long."
1697	December 7, 2011 11:15AM	odie6l	"Well the Rio is along the lines of the Mazda2 / Ford Festiva, maybe into the Honda Fit range. The Fit though I feel is moving towards the Kia Forte / Mazda 3 range though. It looks nice and can't wait to see what the roominess is like at the Philly Auto Show in Feb.

Odie"
1698	December 7, 2011 1:32PM	ateixeira	"Only because we don't get the 5 door Civic, though.

The Fit is a packaging wonder. My mom is on her 2nd. Great city car, but buzzy on the highway, not well insulated at high speeds, and not geared tall enough, either."
1699	December 7, 2011 5:58PM	xrunner2	"Think covered already on this thread. But, here is my take.

Young couple gets on elevator in their apartment building, condo presumably. Woman is trying to hold in emotions when fine Lexus Christmas melody comes through elevator speaker. That will be a classic almost, such as jingle bells. Man recognizes theme and obviously thinks, ""I am getting a new Lexus"".

When they get to ground floor and go outside, a red Lexus sedan is there for him, his wife gleaming.

What a fine spot. Why can't GM or other American brands come up with such touching and moving commercials."
1700	December 7, 2011 6:06PM	fintail	"Yeah, a burgundy IS, likely an automatic IS250, just what every man wants. Reminds me of Homer buying Marge a bowling ball for Christmas :shades:

Jingle bells being compared with a marketing slogan for the brand that best combines pretentiousness with boredom? Crackpipe? :P"
1701	December 7, 2011 6:31PM	xrunner2	"Yeah, a burgundy IS, likely an automatic IS250, just what every man wants.

Well, at least it is a new car, new technology, highly reliable. Not some 40 or 50 year old piece of antiquity."
1702	December 7, 2011 6:36PM	fintail	"What does a vintage car, usually had by most as Sunday drivers, have to do with anything? :confuse:

Most new cars have new tech and are reliable."
1703	December 7, 2011 7:12PM	ab348	Don't worry, he's probably one of the lost generation who are Toyotaphiles, an increasingly rare breed, thankfully. :sick:
1704	December 7, 2011 7:21PM	xrunner2	"Good Hyundai commercial of their top line sedan driving slowly into a big city at night. Couple inside park on street and go to event at art museum or concert hall. Very tasteful, for adults who can afford to buy the car, not teen agers.

There is hope. Auto makers maybe realize that teenagers and 20's people, who like spectacular simulated driving scenes, just don't have the money to buy new cars."
1705	December 7, 2011 7:45PM	explorerx4	Great license plate for that car.
1706	December 7, 2011 7:53PM	explorerx4	"There was this thing called Woman's Lib that started in the 60's.
That commercial might appeal to those adolescent before that."
1707	December 7, 2011 9:16PM	fintail	"I could see the thing being a gift for wifey - but a burgundy IS isn't exactly what I would call a young man's car.

A fuddy duddy here needs to realize that youth sells, nobody wants to buy something advertised as an old man's car, you see very few ads on TV for cars that old men buy."
1708	December 8, 2011 7:00AM	xrunner2	"nobody wants to buy something advertised as an old man's car, you see very few ads on TV for cars that old men buy.

See a lot of old people in Cadillacs, Buicks, Mercedes. There are many commercials for these brands."
1709	December 8, 2011 7:18AM	andre1969	I have a feeling that guy would've been happier with a Hummer than a Lexus. :shades:
1710	December 8, 2011 7:40AM	ateixeira	"likely an automatic IS250

Nice assumption.

Aren't all AMGs autos? :P"
1711	December 8, 2011 7:44AM	andre1969	Is this commercial online anywhere? I tried googling and couldn't find it.
1712	December 8, 2011 8:12AM	odie6l	"I've started seeing the new 2012 Honda Civic commercials popping up during some of the NFL games. Here they are if you haven't seen them yet. I'm posting the 1st one that shows all five together, then each of the individual commercials.

To Each Their Own

Monster

Zombie

Woodsman

Ninja

Wrestler

Odie"
1713	December 8, 2011 8:24AM	ateixeira	"It is, here:

http://www.youtube.com/watch?v=hBQApiFisbM

And by the way those rims are forged and only come with the F Sport package, so that is far from a base model.

Ironically, that color and the F Sport package are indeed available with a manual transmission."
1714	December 8, 2011 8:54AM	lemko	"I wouldn't call an IS ANY man's car! It's something you buy for your wife or mistress. Shoot, why didn't she just buy him a pink VW Cabrio with ""teddy bear"" rims?"
1715	December 8, 2011 9:04AM	ateixeira	"You guys have this all wrong.

Europeans have mistresses. They invented the concept.

The Japanese pay for, uh, professionals.

That's why Mercedes have 3 position seat memory. Husband, Wife, Mistress.

Heck, French Presidents have mistresses attend their funerals, with illegitimate children present, front and center:

http://iconicphotos.wordpress.com/2009/10/16/mitterands-funeral/"
1716	December 8, 2011 9:27AM	fintail	"Where there's smoke there's fire...even the color is kind of motherly.

No choice with the AMG - never has been and likely never will be, unlike the IS, which attracts a far blander subset of the population...."
1717	December 8, 2011 9:29AM	fintail	Younger people do buy them too. And none of them sell by showing some old codger going 50 in the left lane with his blinker on :shades:
1718	December 8, 2011 9:32AM	fintail	"Yes, I am sure the wheels couldn't be bought elsewhere. Did you actually take the time to go online and build one....funny :shades: ""F Sport Package"" will probably sell in about the same volume as the IS-F - aka making the C63 and M3 look downright common.

Previous Camry was available with a manual too.

Lemko - it's definitely a wifey car, mistresses are more expensive than that :shades:"
1719	December 8, 2011 9:48AM	ateixeira	"Where there's smoke there's fire

You don't think that a sig other who knew enough to fork out $4000 for the forged rims would consider the manual?

The IS attracts the same bland subset as the C-class does. No difference."
1720	December 8, 2011 9:58AM	robr2	"See a lot of old people in Cadillacs, Buicks, Mercedes. There are many commercials for these brands.

But you don't see any ahem, mature people in the ads. All brands aim to have a low average age of buyer. They hope to hook them as young as possible and them keep them for life."
