web-scraper-order,web-scraper-start-url,home_page,home_page-href,reviews
"1666819519-886","https://www.beeradvocate.com/beer/top-rated/","Double Dry Hopped Double Mosaic Dream","https://www.beeradvocate.com/beer/profile/33510/249487/","16 oz can.



Pours a hazy pale gold color with a finger of creamy white head. Modest retention. Leaves some splotchy lacing around the glass.



The aroma is exploding with notes of pineapple, mango, stone fruit, and fresh mixed berries. There's a bit of melon, grapefruit and orange as well.



The flavor follows the nose with loads of melon, mango and pineapple, candied peach rings, blueberry, orange creamsicle, and grapefruit. 



The feel is medium bodied with moderate carbonation. A little slick and oily. Alcohol is mostly well hidden.



Overall, this is an excellent NEDIPA. It takes all the best qualities of the mosaic hop and completely amplifies them. It drinks about as it should for 8.5%."
"1666819519-887","https://www.beeradvocate.com/beer/top-rated/","Double Dry Hopped Double Mosaic Dream","https://www.beeradvocate.com/beer/profile/33510/249487/","Can dated 03/03, consumed 03/26…



Pours Golden Orange and a typical NE Haze. Smells of ripe tropical & citrus fruits. Tastes of sweet candied peach rings which was awesome. Drinks incredibly smooth and hides its 8.5% well. Would definitely purchase again"
"1666819519-888","https://www.beeradvocate.com/beer/top-rated/","Double Dry Hopped Double Mosaic Dream","https://www.beeradvocate.com/beer/profile/33510/249487/","Pours a very nice hazy golden color with a nice head and lacing

Aroma has generous tropical and citrus hints

The taste follows the nose with a nicely well balanced tropical and citrus flavor

A medium bodied well carbonated beer

A very well balanced NEIPA"
"1666819519-889","https://www.beeradvocate.com/beer/top-rated/","Double Dry Hopped Double Mosaic Dream","https://www.beeradvocate.com/beer/profile/33510/249487/","Look - fantastic thick hazy tannish orangish yellow with a big white head and sticky lacing

Smell - fantastic tropical smells... grapefruit, orange, pineapple

Taste - melon citrus slight resin, not the same as the smell at all

Feel - medium full body slightly creamy with a light carb

Overall - pretty nice NE, wish the taste was as fantastic as the smell"
"1666819519-890","https://www.beeradvocate.com/beer/top-rated/","Double Dry Hopped Double Mosaic Dream","https://www.beeradvocate.com/beer/profile/33510/249487/","Pours as a hazy yellow color with a very nice pillowy white head on top. The smell of fresh hops oozes from the glass. The taste of the beer has a great balance of sweet cream and tropical hop flavors. The feel is smooth, very easy going, highly quaffable. Overall it's a very good beer!"
"1666819519-891","https://www.beeradvocate.com/beer/top-rated/","Double Dry Hopped Double Mosaic Dream","https://www.beeradvocate.com/beer/profile/33510/249487/","Poured honey orange - completely opaque and crowned with an almost white foam head ; very nice in terms of NEIPA.

The aroma is potent; and for me that's something. Fruit forward, but instead of heavy citrus I get melon and stone fruit, maybe some light pineapple and the expected hop dankness, though I had to 'look' for it. Almost hidden.

The taste is really nice. For the ABV, way too easy to gulp - I tried not to but a couple got the better of me. Smooth, almost soft, the melon and fruit play dominate roles here, a noticeable malt presence (at least I think that's what it is) and a firm stop by the hops bite before we go into juice territory. Really tasty.

The feel is appropriate to the style and without any 'bits' that seem to be always present in hazy beers. Soft is a word that came to mind, smooth another. Not pulpy, but full bodied. Very quaff-able.

OA, a solid DNEIPA and one I would be very happy to drink on a regular basis."
"1666819519-892","https://www.beeradvocate.com/beer/top-rated/","Double Dry Hopped Double Mosaic Dream","https://www.beeradvocate.com/beer/profile/33510/249487/","Hazy golden yellow body. Nice rich tropical fruit, herbal and citrus. Slight caramel, a bit of dank and pineapple. Medium bodied, good carbonation, mild herbal bitterness on the finish. Heavy on the mosaic but in a good way."
"1666819519-893","https://www.beeradvocate.com/beer/top-rated/","Double Dry Hopped Double Mosaic Dream","https://www.beeradvocate.com/beer/profile/33510/249487/","Looks pretty good from the can for the style; pours the exact color of Gatorade citrus cooler, full 2"" had with decent retention and leaves big chunks of lacing. Nose explodes from the can with some strong diesel, resin, grapefruit juice and oil, a little grain. Taste doesn't back up the big aroma, but it's still solid - melon, tropical fruit, OJ, light hop spice and bitterness. Nothing mind-blowing, but nothing objectionable. Feel super soft and smooth."
"1666819519-894","https://www.beeradvocate.com/beer/top-rated/","Double Dry Hopped Double Mosaic Dream","https://www.beeradvocate.com/beer/profile/33510/249487/","#93, yummy!"
"1666819519-895","https://www.beeradvocate.com/beer/top-rated/","Double Dry Hopped Double Mosaic Dream","https://www.beeradvocate.com/beer/profile/33510/249487/","A: Pours a hazy orange color with 2 fingers of head that fades down to a thin cap that leaves good lacing



S: Lots of citrus, especially orange and grapefruit, up front along with some lighter tropical fruit notes and dank undertones



T: Follows the nose. Starts off with the citrus and tropical fruit, followed by some berry and dank notes. Light bitterness. Finishes with lingering citrus



M: Medium bodied with moderate carbonation. On the smooth, fluffy side



O: A great DDH DIPA that is extremely easy to drink. A citrus and tropical fruit juice bomb. Definitely worth checking out"
"1666819519-896","https://www.beeradvocate.com/beer/top-rated/","Double Dry Hopped Double Mosaic Dream","https://www.beeradvocate.com/beer/profile/33510/249487/","In terms of haze bombs, this beer is about as attractive as they come. Good head production and retention; excellent lacing. Body is a hue somewhere around mango flesh, hazy but not pulpy, and opaque except in the thinnest portions of the glass.



Nose is bold, strong, and bursting with juicy hop notes. Mango, peach, papaya, pineapple, tangerine, and a slight dankness.



Super juicy on the palate, really delivering notes of papaya and mango - and very little else, but in the best possible way. Moderate bitterness (low for an IPA), and a soft, semi-sweet pale doughy malt base that really amplifies the juiciness.



Near perfect mouthfeel, on par with Tree House (the best in the NE IPA game, in my opinion). Creamy and soft, yet with plenty of bite; high-medium to light-full body, with excellent (dangerous) drinkability despite the high ABV.



This beer is the real deal. Absolutely superb."
"1666819521-897","https://www.beeradvocate.com/beer/top-rated/","Label Us Notorious - Calvados BA Big Poppa","https://www.beeradvocate.com/beer/profile/36710/268562/","3/10/2019 - Apple to nose with hint of coconut. Silky MF, smooth on palate. Well balanced with the vanilla"
"1666819521-898","https://www.beeradvocate.com/beer/top-rated/","Label Us Notorious - Calvados BA Big Poppa","https://www.beeradvocate.com/beer/profile/36710/268562/","A peanut sized chunk of something floating at the surface in the neck of the bottle was visible before even popping the cap. Upon opening and pouring the beer into a snifter, the chunk remained at the surface which shifted to the bottom of the bottle mid-pour, so I was able to pour the last dregs into a smaller glass where the tan clump plopped out. It was actually hard to the touch as I plucked it from the surface of the beer. My concern began to grow because these Florida pastry stouts usually only have small flakes of more dispersed coconut lipids, which melt instantly and have almost no feel to them. Thankfully, just before my flashbacks of mouse skull chicken McNuggets fully manifested, it did begin melting in the palm of my hand.



Anywho, the body is viscous black with other minor spots of oils surfacing after the burnt mocha blanket quickly disappears to nothing at all.



Smell is Butterfinger with vanilla bean white chocolate and hints of caramel corn. As it warms, charred mocha coffee and brownie crust emerge. The aroma is hypnotizing.



Taste is decadent and a little boozy as the apple brandy barrel makes its presence known, adding sharp oaky liquor notes to the extravagant flavors of coconut filled pâte à choux with chocolate ganache. The body is just thick enough to dampen the barrel to tolerable levels of booze, allowing for additional notes of cinnamon coffee and vanilla custard to surface. The finish is semi-sticky and substantially warming all the way down."
"1666819521-899","https://www.beeradvocate.com/beer/top-rated/","Label Us Notorious - Calvados BA Big Poppa","https://www.beeradvocate.com/beer/profile/36710/268562/","Batch 1"
"1666819521-900","https://www.beeradvocate.com/beer/top-rated/","Label Us Notorious - Calvados BA Big Poppa","https://www.beeradvocate.com/beer/profile/36710/268562/","Very dark appearance with slight tan head that dissipates quickly. Aroma is s mild coconut and vanilla with little coffee accent. Taste is also a nice coconut and vanilla with little coffee. Also bb size particle floating in the first pour."
"1666819523-901","https://www.beeradvocate.com/beer/top-rated/","Great","https://www.beeradvocate.com/beer/profile/3120/25364/","12oz. Bottle served in a Spiegelau snifter. Vintage is probably circa 2014. Pours the color and clarity of unpasteurized apple cider (perhaps a hue darker). Not he, just a thin, broken band around the shoulders. Nose is robust - big hit of figs, followed by ethanol and perhaps a trace of oxidation/soy sauce in the background. Taste consistent with nose - figs are a bit more candied in the flavor profile. Middle is earthy with a suggestion of chocolate and finishes with prunes and a light medicinal bitterness. Mouthfeel is medium in body with a still carbonation. Overall, a little past its prime. Not much of a suggestion of the barrel; however, still quite drinkable."
"1666819523-902","https://www.beeradvocate.com/beer/top-rated/","Great","https://www.beeradvocate.com/beer/profile/3120/25364/","2013 vintage; consumed on 3/23/2022



Pours a stunning pitch-chestnut, an almost inky appearance giving way to slight ruby accents as a bubbly half-finger of pale tan head forms, slowly fizzing out to a sparse cap, expansive, frothing collar, and no lacing clinging to the walls of the glass.



Aroma offers immediate impressions of jammy plum, refining focus to fig, subtle caramel, and toffee over time as an evocative, dark fruit overload springs forth across the bouquet; bourbon on the back end encourages a touch of cherry and lighter cocoa to engage the close.



Taste opens to layers of sugar plum, raisin, dates, and bits of brown sugar, growing in accents of bold fig and burnt caramel into the mid-palate; oaky vanilla meets fruitcake on the back end, while leathery chocolate dusts a barrel edge with slight bourbon and smoked toffee finishing.



Mouthfeel shows a medium body, dense and concentrated silky textures foundational beneath a low-lying carbonation; smooth, wispy grit guides to a mild twang underscoring a vague, burgeoning oxidation into mid-palate, followed by a mild barrel char and steady warmth on the back end, with some stickiness into the otherwise velvety finish.



Belying most any sense of experiencing time and age, this is a rich, comprehensive American barleywine; a deft composition of ultra-bold fruits, calm barrel inflection, and leathery resins encapsulating a consuming, classic apex of the style."
"1666819523-903","https://www.beeradvocate.com/beer/top-rated/","Great","https://www.beeradvocate.com/beer/profile/3120/25364/","Canned 11/02/2020."
"1666819523-904","https://www.beeradvocate.com/beer/top-rated/","Great","https://www.beeradvocate.com/beer/profile/3120/25364/","2020 in a Can. Very hoppy for a barleywine. Toffee/bread and moderate amount of barrel"
"1666819523-905","https://www.beeradvocate.com/beer/top-rated/","Great","https://www.beeradvocate.com/beer/profile/3120/25364/","Vintage 2015. I was super excited to finally land one of these, particularly an older bottle - it has aged quite wonderfully. The pour is quite a lot darker and more opaque than I'd anticipated. The barrel and light caramel are pungent. Zero sign of oxidization. I really like this beer."
"1666819523-906","https://www.beeradvocate.com/beer/top-rated/","Great","https://www.beeradvocate.com/beer/profile/3120/25364/","16 April 2020 - Beer #70 - BA Top 250 Alert!



Corona Day #35



I'm back, baby!



Appearance: 4 - looks like a standard barleywine, but a bit darker and redder. It was pretty clear on the pour but almost completely opaque in the glass.



Nose: 4 - smells like a barleywine on some barrel. A bit fruity. Nothing special so far.



Taste: 4 - still nothing special. It's definitely a very nice barleywine, but I'm not sure why it's so highly regarded.



Mouth: 5 - thick, chewy, and round. A very well-crafted brew.



Overall: 4 - a very fine offering, but not anything I'd write home about. My wife would find it very odd to find a hand-written note about a good but not great BA barleywine.



Be safe!



Cheers!"
"1666819523-907","https://www.beeradvocate.com/beer/top-rated/","Great","https://www.beeradvocate.com/beer/profile/3120/25364/","On tap at Toronado SD, left over from Beer Week, into a tulip. 



Leather-mahogany in color, viscous complexion dampens any attempt at a head. 

Nose is buttery bourbon, floral malts, burnt sugar and a good dose of oak. It’s flavors follow, with a lot more boozy warmth at the front of the sip. 



Super tasty, smooth barleywine. From my understanding this was almost an accident, and it’s not quite as tasty as I remember it before Green Flash took things over, but still."
"1666819525-908","https://www.beeradvocate.com/beer/top-rated/","Smooth","https://www.beeradvocate.com/beer/profile/32319/209252/","Pours an amber orange with white head. Aroma of oranges and grapes. Hits you with a sour pucker that fades. Lots of orange nectarine with vinous notes. Very well done."
"1666819525-909","https://www.beeradvocate.com/beer/top-rated/","Smooth","https://www.beeradvocate.com/beer/profile/32319/209252/","Look - clear golden with great rimming

Smell - tart yeasty grain

Taste - fantastic nectarine tartness

Feel - light and crisp slight syrup

Overall - really nice beer"
"1666819525-910","https://www.beeradvocate.com/beer/top-rated/","Smooth","https://www.beeradvocate.com/beer/profile/32319/209252/","Bottle share courtesy of Hopelessly0"
"1666819527-911","https://www.beeradvocate.com/beer/top-rated/","Framboos","https://www.beeradvocate.com/beer/profile/2216/8773/","2019 750ml cork and cage bottle poured into a yeti



A- hazy pale orange brown with a ruby hue, one finger foamy white head with short retention



S- Plenty of tart raspberries up front, followed by some barnyard funk notes of hay, horse blanket And acidic tartness 



T- super tart up front with a redo berry note that hits the back of the mouth. Mid palate gives some funky notes of lemon, apple, pear and sharp acidic tartness. The finish gives more sharp tart raspberry 



M- medium body with moderate carbonation, foamy mouthfeel and a dry tart finish"
"1666819527-912","https://www.beeradvocate.com/beer/top-rated/","Framboos","https://www.beeradvocate.com/beer/profile/2216/8773/","Bottling date 11/15/2019. Season 19/20. ABV is 6%. 



L: Poured into a stemless wine glass. Color is like a deep rosé wine. Thin white head that fades to a soft blanket. 



S: Raspberry dominates. A bit of barnyard funk and oak. 



T: Follows the nose— main flavor is raspberry. Hint of lemon and barnyard funk. 



F: Light, a bit acidic and dry 



O: The nicest fruit lambic I’ve tried."
"1666819527-913","https://www.beeradvocate.com/beer/top-rated/","Framboos","https://www.beeradvocate.com/beer/profile/2216/8773/","Caged and corked Bottle that was muled back to me from Belgium by my friend Chip 



Ranked #6 as a fruited sour on beer advocate 



Brewers Notes: Re-labeled as ""Framboos Oogst"" in the United States.



Multiple vintages; ABV varies slightly on every release.



Look is reddish liquid with a pink foam. AP that quickly settles to a ring 



Aroma is tart raspberries 



Taste is tart raspberries 



Soft fizziness , tartness lingers 



Good beer"
"1666819527-914","https://www.beeradvocate.com/beer/top-rated/","Framboos","https://www.beeradvocate.com/beer/profile/2216/8773/","Pours a very nice light raspberry color with a slight head and lacing

Aroma has very generous raspberry hints

The taste follows the nose with a pleasantly tart raspberry flavor

A light bodied well carbonated beer

A great very well balanced Lambic"
"1666819527-915","https://www.beeradvocate.com/beer/top-rated/","Framboos","https://www.beeradvocate.com/beer/profile/2216/8773/","Rose-copper body is quite nice, hazy, forming essentially no head even with an aggressive pour.

Mild, sharply tart, red fruit aromas of raspberry, cherry; light funk, light lemon juice.

At first the near absence of carbonation is a put off, but there is a very fine, prickly feel, and it ends up doing the job; flavour is appropriately sour, pleasantly puckering, balanced by a light fruity sweetness - like red currants more than anything; have to use your imagination to get a clear sense of raspberry, it's very subtle; there is a faint mustiness and oakiness; long, very dry finish, enticing, lightly sticky.



Give this a chance past the first few sips and you'll be rewarded. Bright and tart, with a refined and subtle effervescence and fruit character - the latter a disappointment for me, as I love raspberries."
"1666819527-916","https://www.beeradvocate.com/beer/top-rated/","Framboos","https://www.beeradvocate.com/beer/profile/2216/8773/","Looks kind of strawberry light red. Smells like raspberries, and hops. Taste like Raspberries with some tart. Overall goes down nicely."
"1666819527-917","https://www.beeradvocate.com/beer/top-rated/","Framboos","https://www.beeradvocate.com/beer/profile/2216/8773/","375 ml bottle, drank 10.10.21. Bottling date 18 Dec. 2019. Blend n14 Season 19/20.



Really enjoyed this, murky red raspberry color. Not the most attractive beer on the planet but the look underlies the fruit inside. I wouldn't call it overly acidic, more tart and chock full of fruit with lasting tarty raspberries. It's not as ""in your face"" as some raspberry wilds can be, but it's not as delicate as others are - this one is all about the thick fruit look, feel and taste. Cheers!"
"1666819527-918","https://www.beeradvocate.com/beer/top-rated/","Framboos","https://www.beeradvocate.com/beer/profile/2216/8773/","Shared 750 ml corked & caged bottle at local tasting. Red colour, very little carbonation, no head. Intense aroma of ripe and over-ripe raspberries. Sour and intense flavour, ripe and over-ripe raspberries again, some tart and lemony notes too."
"1666819527-919","https://www.beeradvocate.com/beer/top-rated/","Framboos","https://www.beeradvocate.com/beer/profile/2216/8773/","I had the 14 (no carb) but still a wonderful beer to try. Still very delicate and fruity even if the stillness of the beer can be a bit distracting if you're looking for something more effervescent."
"1666819529-920","https://www.beeradvocate.com/beer/top-rated/","Blåbær Lambik","https://www.beeradvocate.com/beer/profile/388/36316/","Pours crystal clear, dark ruby with almost purple hues. 2 fingers of dense pink tinged head builds and hangs around forever. An essentially perfect appearing beer. Aroma has a huge minerality, only mild lactic tartness, subtle pungent funk, not much fruit. Taste is burnt plastic like funk, some bitterness, moderate tart sourness, blueberries are subtle. I poured the sedimentation in a separate mini glass, it has huge blueberry aromas and was much sweeter and richer, a blueberry cobbler character almost. The taste was a little more tart and a little more blueberry forward but still not a ton. Ok back to the main pour. As it warms it opens up a bit like a good wine. Fruit comes out a bit, and lactic acidity builds but still never reaches the mouth puckering tartness of most Cantillons. It’s very clean, crispy even, with a high but appropriate carbonation and very good drinkability. Overall, a very nice beer. Is it worth the hype/hoops one needs to jump through to obtain it? The short answer is probably no, but hell it was fun anyways. 



5/4.25/4.25/4.75/4.25"
"1666819529-921","https://www.beeradvocate.com/beer/top-rated/","Blåbær Lambik","https://www.beeradvocate.com/beer/profile/388/36316/","Bottle, RBESG 2007 in Glasgow, Grand Tasting. Hazy deep red colour. Distinct aroma of blueberries and ripe raspberries, also some woody notes. Very sour flavour, lemon and blueberry notes. Quite good."
"1666819529-922","https://www.beeradvocate.com/beer/top-rated/","Blåbær Lambik","https://www.beeradvocate.com/beer/profile/388/36316/","2019, 375ml. Poured a deep hazy, purple-red color. The nose is fruity and funky. So funky it can start to smell like a bleu cheese. Taste is blueberry, with barn funk and had hay. The blueberry is light but not subdued. It plays well with the signature Cantillon funk. Mouth feel is light and perfectly carbonated. Overall, it was incredible and worth the hype. Cantillon makes plenty of great beers and Blabaer is among the top."
"1666819529-923","https://www.beeradvocate.com/beer/top-rated/","Blåbær Lambik","https://www.beeradvocate.com/beer/profile/388/36316/","I have to admit this Lambik was difficult to attain and I had to pay. However, it was truly delicious. It was among the best Lambics, if not the best Lambic, that I've ever had. I also love blueberry, which certainly made this the perfect Lambic for me. It is unique and different yet similar to the best Lambics with its rich and tart flavors.



Look: dark purple with a pinkish finger thick head



Aroma: blueberry, lemon, oak. 



Taste: The flavor is tart blueberry, blueberry skin, citrus, oak, some yeast,very refreshing, delicious and different.



Body/Overall: light to medium body"
"1666819529-924","https://www.beeradvocate.com/beer/top-rated/","Blåbær Lambik","https://www.beeradvocate.com/beer/profile/388/36316/","2019 vintage"
"1666819532-925","https://www.beeradvocate.com/beer/top-rated/","King Sue - Double Dry-Hopped","https://www.beeradvocate.com/beer/profile/23222/440660/","Pours a light orange with mucho head, some lacing. Smells like the trop fruit bomb it is with some pine, pineapple, and a string waft of hops. The taste is dy-no-mite; good bitterness, a bit more than the original, pineapple, orange , lime, probably some papaya and mango. This is a very good tasting double IPA that’s potent, but oh so balanced with elements of a West Coast IPA and the New England style that it ostensibly is. Drier than the original. I’ll be buying more in the future when I see it, cheers!"
"1666819532-926","https://www.beeradvocate.com/beer/top-rated/","King Sue - Double Dry-Hopped","https://www.beeradvocate.com/beer/profile/23222/440660/","So damn good. Cloudy, pale orange, fluffy head and lacing. Scents of orange, pineapple, and mango, with slightly dank pine notes. 

Taste is zesty, juicy notes of citrus with the same flavors. Medium bodied, boozy, mouth watering finish. As good as the original."
"1666819532-927","https://www.beeradvocate.com/beer/top-rated/","King Sue - Double Dry-Hopped","https://www.beeradvocate.com/beer/profile/23222/440660/","Poured from a 16 ounce can dated 7/1/22 into a tulip glass.



Look- Creamy straw color, sudsy white head, very hazy, no visible particulate, above average lacing, average head retention.



Smell- Clementine, mango, melon, pineapple, slight pine.



Taste- Extremely flavorful, clementine, pineapple, ripe melon.



Feel- Between medium and full body, high bitterness, mildly creamy, moderately prickly, moderately mouth watering, average carbonation.



Overall- This beer had an outstanding bouquet then I took my first sip and it absolutely punched me in the face with amazing flavors."
"1666819532-928","https://www.beeradvocate.com/beer/top-rated/","King Sue - Double Dry-Hopped","https://www.beeradvocate.com/beer/profile/23222/440660/","From pint can marked PKG 07/06/22 16:09:32



Pours into my tulip glass a turbid opaque pineapple juice shade with a creamy bright white head. Fluffy sticky lace.



Scent is pineapple, grapefruit, mango and citrus with some pine resin.



Taste is tropical fruit - mango, papaya, pineapple. Citrus - lime, oranges, grapefruit. There is a hint (just a hint) of pine resin. Some green melon. Seems like a touch of alcohol esters.



Mouth is oily and heavier than medium.



OK, finally tried this reasonably fresh. Very good. Would I rate it 100? Nope. But certainly a very well made and delicious double IPA."
"1666819532-929","https://www.beeradvocate.com/beer/top-rated/","King Sue - Double Dry-Hopped","https://www.beeradvocate.com/beer/profile/23222/440660/","The head is amazing. The juice bomb look is usual. The smell is amazing. The taste is amazing and bitterness righteous. Canned 07/06/22 bb 11/03. I felt fortunate to find this on the shelf at my Total Wine. Covid took a toll on my taste buds and IPAs are tasting differently but this beer is amazing. The juicy beer bomb is extremely tasty. The mouthfeel has some bitterness with all that juice and this is just amazing beer. Never pass it up. $22 4-pak"
"1666819532-930","https://www.beeradvocate.com/beer/top-rated/","King Sue - Double Dry-Hopped","https://www.beeradvocate.com/beer/profile/23222/440660/","Picked-up a four-pack of cans at Bradford's in Plymouth for about twenty one dollars. My twenty sixth brew reviewed from these guys. Solid brew, but a step below the OG King Sue, and a bit too pricey."
"1666819532-931","https://www.beeradvocate.com/beer/top-rated/","King Sue - Double Dry-Hopped","https://www.beeradvocate.com/beer/profile/23222/440660/","a: super hazy burnt orange copper color. a hint of creamy yellow in here as well. poured a 1.5 finger off-white head that fades pretty quick



s: orange juice, tangy pineapple, tangerines. creamsicle, passionfruit, and lots of kiwi. some sweetness and peach ice cream



t: oranges, and loads of pineapple. creamy mango sorbet and a touch of raw hops and alcohol. some sugary sweetness that tastes like caramelized orange slices. some honey crackers in the background and a kiss of peach.a little bit of guava in here too



m: super fluffy, medium mouthfeel with a bit of sugary stickiness. carbonation is moderate



o: very solid beer here. I think this boarders on NEDIPA territory with some of the sweetness it's giving off. it's very well-harmonized and quite smooth, even though there's a touch of raw hops in here. Not sure I'd score it 100 here, but it's delicious and dangerous. aroma could pop a bit more too IMO"
"1666819532-932","https://www.beeradvocate.com/beer/top-rated/","King Sue - Double Dry-Hopped","https://www.beeradvocate.com/beer/profile/23222/440660/","Hazy, pale yellow, very good head retention to slight veil towards end. Creamy smooth but with very nice hop bitter finish. Incredible mouthfeel, Highly drinkable."
"1666819532-933","https://www.beeradvocate.com/beer/top-rated/","King Sue - Double Dry-Hopped","https://www.beeradvocate.com/beer/profile/23222/440660/","Pours a hazed straw/gold with 3 fingers onf eggshell colored head/ Good head retention & very good lacing



S: Splenty of tropical fruit, cantaloupe, peaches & citrus



T: So follows the nose, green melon, much dryness, pomelo up front. More dryness, pomelo, lime && green melon, plus passion fruit as this warms, just a little cream sickle as well. Finishes dry with passion fruit, guava & pomelo



MF: Medium body, restrained carbonation & great balance 



Super drinkability, lives up to the hype!"
"1666819532-934","https://www.beeradvocate.com/beer/top-rated/","King Sue - Double Dry-Hopped","https://www.beeradvocate.com/beer/profile/23222/440660/","Had on tap at Blind Tiger Alehouse. Pours a nice cloudy yellow color with a thick and medium bodied white colored head that leaves some nice lacing down the glass as it fades. 

Smell is of sweet citrus, hop, melon, and some toasted malts.

Taste is excellent, much more balanced that I was expecting. Big citrus and melon flavors balanced out by a very good toasted malt foundation.

Feel was excellent. It was smooth, pretty crisp, perfect amount of carbonation. Overall an excellent beer."
"1666819532-935","https://www.beeradvocate.com/beer/top-rated/","King Sue - Double Dry-Hopped","https://www.beeradvocate.com/beer/profile/23222/440660/","A solid beer! Looks, smells, tastes and finished like a champ."
"1666819532-936","https://www.beeradvocate.com/beer/top-rated/","King Sue - Double Dry-Hopped","https://www.beeradvocate.com/beer/profile/23222/440660/","16 fl oz pull-tab can:



""Double India Pale Ale."" ~$21 USD per 4 pack plus tax.



Leans too heavy into tropical territory for my taste (think warm pineapple and dried mango), yet still lacks the assertiveness I'd expect in a true IIPA. A bit warmly boozy to boot, lacking in the drinkability department compared to something like Pliny the Elder or Exponential Hoppiness.



Not Toppling Goliath's finest effort, nor is worth its hefty ~$5/can pricetag - but it's a decent brew for what it is. Not better for not having been filtered, for what that's worth.



C+ / ABOVE AVERAGE"
"1666819532-937","https://www.beeradvocate.com/beer/top-rated/","King Sue - Double Dry-Hopped","https://www.beeradvocate.com/beer/profile/23222/440660/","Pours a hazy yellow with a tall long lived fluffy head and a lot of lacing.



Smells of slightly dank grassy hops with citrus and pineapple.



Tastes of tart grapefruit, lemon, pineapple and honeydew melon with a lightly styptic hop bitter finish.



Medium light body with light prickly carbonation. Brut mouthfeel.



This is an edgier take on the classic King Sue. Tarter and bitterer but still juicy complex and drinkable. 



Well done!"
"1666819534-938","https://www.beeradvocate.com/beer/top-rated/","Wide Awake It's Morning","https://www.beeradvocate.com/beer/profile/31805/67720/","L - 1/2 finger mocha head dissolves quickly, leaving behind a cola-black body.



S - maple syrup, vanilla, bacon, chocolate chip cookies. Smells like the best breakfast ever.



T - maple-spiked cold-brew coffee. Bacon bits, tons of vanilla, smoke, liquid chocolate, anise. Low bitterness. Moderate sweetness. Low booziness.



F - medium-full body with lower carb.



O - breakfast in a glass (er, mug)."
"1666819534-939","https://www.beeradvocate.com/beer/top-rated/","Wide Awake It's Morning","https://www.beeradvocate.com/beer/profile/31805/67720/","**

01/24/20



Bottle to snifter. Thanks DC for sharing.



LOOK: jet black, medium creamy beige head, excellent retention with creamy lacing. 

AROMA: bacon first, then maple takes over. Roasted malt and coffee sneak in in patches. Smells like breakfast as Jen says. Just fantastic. 

TASTE: maple and coffee on the forefront, nice sweet and savory mix. 

FEEL: Silky smooth, hint of astringency in finish. 



Wow. Very impressed with this all around, especially the aroma. 



Must seek out more as well as the other similar variants.



**"
"1666819534-940","https://www.beeradvocate.com/beer/top-rated/","Wide Awake It's Morning","https://www.beeradvocate.com/beer/profile/31805/67720/","Pours dark brown with ruby highlights at 56 degrees; thick tan foam of mixed bubbles; solid ring, long lasting cap; moderately heavy lacing; thin legs. Strong maple syrup nose; faint whiff of smoke. Flavors of maple, coffee, sweet toffee and caramel candy base; lite roast, char. Full body, slick feel; very little warmth for 9.5%; moderate minus carbonation. Overall the maple has held up well; I could smell the maple wafting from the glass at least a foot plus away; not too adjuncty; the bacon is more a liquid smoke taste, but the dominant taste and aroma is Mrs. Butterworth’s. Funky Buddha excels at flavored pastry stouts, and this beer is one of its best."
"1666819534-941","https://www.beeradvocate.com/beer/top-rated/","Wide Awake It's Morning","https://www.beeradvocate.com/beer/profile/31805/67720/","Pours black with a half inch khaki head that leaves very little lacing. Smells is very maple syrup forward with bacon, coffee and toast coming in the background. Tastes of maple syrup, coffee, molasses, toast, bacon, roasted malts, vanilla, milk chocolate and roasted malts. Full bodied especially for a porter, lightly carbonated, thick and creamy mouth feel, mildly bitter finish."
"1666819534-942","https://www.beeradvocate.com/beer/top-rated/","Wide Awake It's Morning","https://www.beeradvocate.com/beer/profile/31805/67720/","Pours black with two fingers of khaki foam that retains really well. Aroma is heavy maple syrup and coffee with robust notes of roasty, toasty, bready malts and spry vanilla beans just beyond. It smells like a fresh slice of toast, dressed and drenched by maple syrup, while a roasty, steaming cup of coffee sits just aside. Flavor profile is dense and rich, hitting notes of roasty, toasty, nutty, caramely, bready malts, and rich, boisterious notes of coffee, chocolate, vanilla bean and maple syrup. It smell and drinks sweet, but not to a point of being cloying, or sickly. Mouth feel is velvety and creamy, with a thick consistency. Overall, a thick and sugary beer, that while it lands more in the dessert beer category, does present itself exceptionally well as balanced and filling. 



Served in a 15.5oz Speigalau tulip from a 22oz bottle."
"1666819534-943","https://www.beeradvocate.com/beer/top-rated/","Wide Awake It's Morning","https://www.beeradvocate.com/beer/profile/31805/67720/","Black in color with no light penetration. There’s a fingernail of brown covering nearly all of the top. Light lacing. The aroma is of coffee, maple syrup, and bacon fat. I’m tasting maple syrup, dark chocolate, coffee, and smoky bacon fat. The dark chocolate and coffee really linger after the swallow. The mouth is oily, viscous, and lightly sticky and chewy."
