,username,location,text
1579,KNWAFOX24,Northwest Arkansas,Attorney General Leslie Rutledge has rejected a proposed amendment to legalize marijuana in Arkansas. https://t.co/kX00ABLBji
1580,pevnut_,"Little Rock, AR",Legalize marijuana in either Arkansas or Virginia and I'll be happy... mostly because I have a home in both states
1581,901to906,United States,Proposal to #Legalize #Pot in #Arkansas Rejected Due to Spelling Errors https://t.co/SQo48XSyBo Oh come on! #legalizeit #cannabis #marijuana
1582,anmcdaniee,"Dallas, TX","PLS RT FOR A PROJECT:

should ARKANSAS legalize marijuana for recreational use?"
1583,ToadSlacks,,"Arkansas has rejected a proposed amendment to legalize marijuana in the state due to errors of grammar,... https://t.co/SbYL069INZ"
1584,_QueenToAPrince,"Heaven, I Cant Fly W One Wing",I hope Arkansas legalize medical marijuana. 😄😘😍😊😮💨🍁 💋
1585,Symonsez13,Earth,A proposal to legalize marijuana in Arkansas was sunk by too many typos. via @inside https://t.co/k5ZG9ntHy7 https://t.co/FpKgD49swb
1586,StrangeNeobro,,A proposal to legalize marijuana in Arkansas was rejected because there were too many misspelled words 😂
1587,DabbinDad,"A Marina, FL",Typos Spell Doom For Arkansas Plan To Legalize Marijuana https://t.co/y3fyrSercy
1588,elimcjah,East Boulder County,Typos spell doom for #Arkansas plan to #legalize #marijuana https://t.co/KQXNHoMx8b
1589,WeAreKXNG,ATLANTA - NEW YORK - HOUSTON,Arkansas Rejects Marijuana Legalization Proposal Because of Spelling Errors: A proposal to legalize weed... https://t.co/7XCpFkMBp8 #KXNG
1590,inside_cannabis,SF,A proposal to legalize marijuana in Arkansas was sunk by too many typos. https://t.co/pShFeO99nm #news https://t.co/5bCLga9HMW
1591,elimcjah,East Boulder County,Typos spell doom for #Arkansas plan to #legalize #marijuana https://t.co/sj3thsvlIq
1592,420weedin,"Wien, Österreich",Typos spell doom for Arkansas plan to legalize marijuana #marijuana https://t.co/NGN3PUgULn
1593,RL_Bynum,"Live in Durham, grew up in CH.",Spelling and syntax errors apparently were quite a drag on a proposal to legalize marijuana in Arkansas. https://t.co/6vVGodBmu3
1594,wvjoe911,West Virginia,Typos spell doom for Arkansas plan to legalize marijuana https://t.co/YwMixPqRkP
1595,NikiMcNicky,United States,Typos Spell Doom For Arkansas Plan To Legalize Marijuana https://t.co/XjT36rs5po https://t.co/fhmm849azY
1596,krinkzco,"Nashville, Tennessee",Effort to Legalize Pot in Arkansas Rejected… Over Typos: It must be hard if you are a marijuana l... https://t.co/V328nNLQ9R -sanjayator.
1597,arkansas_news,Arkansas,Typos spell doom for Arkansas plan to legalize marijuana: Spelling errors and other ';ambiguities in text'; st... https://t.co/meKTVTVHb6
1598,skyblueguru,Land of the Rising Sun,Typos spell doom for Arkansas plan to legalize marijuana - https://t.co/49loFuOvSb
1599,RawStory,"Washington, DC",Typos spell doom for Arkansas plan to legalize marijuana https://t.co/AO7WemdEHY
1600,OccuWorld,Earth,Typos spell doom for Arkansas plan to legalize marijuana https://t.co/yMzcb1s5MU
1601,Obsessed_W_News,WORLDWIDE,Typos spell doom for Arkansas plan to legalize marijuana https://t.co/npbBbQrz5m
1602,Dragonrana_,Center of Hale,Typos spell doom for Arkansas plan to legalize marijuana https://t.co/fOSxqylAWi
1603,Libertea2012,ProgressiveLand,Typos spell doom for Arkansas plan to legalize marijuana https://t.co/TdU6z0mgge #UniteBlue https://t.co/wVhIOVutKG
1604,Ramdog1980,"New Jersey, USA",Typos spell doom for Arkansas plan to legalize marijuana: Spelling errors and other “ambiguities in text” stoo... https://t.co/NoFG807AwK
1605,WillSmirk4Food,"Bellevue, NE",The @RawStory &gt;&gt;&gt; Typos spell doom for Arkansas plan to legalize marijuana https://t.co/GhsdfSCPV1
1606,jeffmaneth,"Texarkana, TX","There are so any jokes here, don't even know where to start. RT @ArkansasUpdate: Typos Spell Doom For Arkansas Plan To Legalize Marijuana"
1607,inewsreportnet,,iNewsReport: Typos spell doom for Arkansas plan to legalize marijuana: Spelling errors and other “ambigu... https://t.co/eG0WuFfdtE #news
1608,news_24_365,At Watchtower ,Typos spell doom for Arkansas plan to legalize marijuana :https://t.co/Aq4uB9LlZ4
1609,AHA1R,"Cottondale, FL","Arkansas Attorney General rejects proposed constitutional amendment to legalize marijuana in state, citing grammar… https://t.co/ZVno06HXxG"
1610,Opa001,In the Clouds,"Arkansas Attorney General rejects proposed constitutional amendment to legalize marijuana in state, (cont) https://t.co/qasMC3V1M5"
1611,EugenioBerto70,Italia,"Arkansas Attorney General rejects proposed constitutional amendment to legalize marijuana in state, citing grammar… https://t.co/KAWmxwrRyT"
1612,minewsplace,Michigan,"ALERT: Arkansas Attorney General rejects proposed constitutional amendment to legalize marijuana in state, citing grammar and spelling erro…"
1613,news_24_365,At Watchtower ,"Arkansas Attorney General rejects proposed constitutional amendment to legalize marijuana in state, citing grammar and spelling errors as r…"
1614,paigepreusse,"Chicago, IL","JUST IN: Arkansas AG rejects proposed constitutional amendment to legalize marijuana in state, cites grammar &amp; spelling errors as reason"
1615,420_buddy,,Two Groups Push to Legalize Marijuana in Arkansas https://t.co/qDZjacoVBn https://t.co/tZADOfITyv
1616,gaytourism,worldwide,"Mike Huckabee: If You Want to Legalize Marijuana, You Can’t Jail Kim Davis – VIDEO: 
Former Arkansas Governor ... https://t.co/oziyRXhElN"
1617,EdRickers1,,"Mike Huckabee: If You Want to Legalize Marijuana, You Can’t Jail Kim Davis – VIDEO: 
Former Arkansas Governor ... https://t.co/LmFquga1QJ"
1618,ArielMalvitz1,,"Mike Huckabee: If You Want to Legalize Marijuana, You Can’t Jail Kim Davis – VIDEO: 
Former Arkansas Governor ... https://t.co/lM4qeASDJS"
1619,TOPinGLBT,GLOBAL,""" Mike Huckabee: If You Want to Legalize Marijuana, You Can’t Jail Kim Davis – VIDEO: 
Former Arkansas Gover... https://t.co/TIQjTYmTWo """
1620,KatherineDonley,"Star City, AR","So Ohio is trying to legalize  marijuana too bad I live in Arkansas, it will be the next century here hell we JUST got the first outlet mall"
1621,420dotLife,,Our first post: The Arkansas effort to legalize medical marijuana.  For the second time.  Please follow us and watch for it. @arcompassion
1622,ImJustMikayla,Grand Haven MI,"Arkansas, ohio and Michigan are gonna legalize marijuana soon so that's cool"
1623,Mbuki123,,MarijuanaUnions: MarijuanaUnions: stockman1301: RT MarijuanaUnions: passthepuck: Arkansas AG Approves Wording to Legalize Marijuana! …
1624,Mbuki123,,MarijuanaUnions: stockman1301: RT MarijuanaUnions: passthepuck: Arkansas AG Approves Wording to Legalize Marijuana! …
1625,Mbuki123,,MarijuanaUnions: stockman1301: RT MarijuanaUnions: MarijuanaUnions: passthepuck: Arkansas AG Approves Wording to Legalize Marijuana! …
1626,Mbuki123,,MarijuanaUnions: MarijuanaUnions: MarijuanaUnions: passthepuck: Arkansas AG Approves Wording to Legalize Marijuana! …
1627,Mbuki123,,stockman1301: RT MarijuanaUnions: passthepuck: Arkansas AG Approves Wording to Legalize Marijuana! http://t.co/J3mCUO2dCP $MJNA $UTRM $MI…
1628,Mbuki123,,stockman1301: RT MarijuanaUnions: MarijuanaUnions: passthepuck: Arkansas AG Approves Wording to Legalize Marijuana! …
1629,Mbuki123,,MarijuanaUnions: MarijuanaUnions: passthepuck: Arkansas AG Approves Wording to Legalize Marijuana! http://t.co/J3mCUO2dCP $MJNA $UTRM $MI…
1630,Mbuki123,,MarijuanaUnions: passthepuck: Arkansas AG Approves Wording to Legalize Marijuana! http://t.co/J3mCUO2dCP $MJNA $UTRM $MINE $MDIN  $LATF $…
1631,stina_riffic,,Someday Arkansas will legalize marijuana and people won't be so horrible here.
1632,Mbuki123,,MarijuanaUnions: MarijuanaUnions: MamaMam22168000: MME_BOSTON hi Boston Conway Arkansas they need to legalize medical marijuana the veteran…
1633,Mbuki123,,MamaMam22168000: MME_BOSTON hi Boston Conway Arkansas they need to legalize medical marijuana the veterans could use posttraumatic traumati…
1634,MamaMam22168000,Conway arkansas,@MME_BOSTON hi Boston Conway Arkansas they need to legalize medical marijuana the veterans could use posttraumatic traumatic stress
1635,Mbuki123,,MarijuanaUnions: MarijuanaUnions: GodseyTheNazi: Want to help Arkansas legalize medicinal marijuana? Like the page… http://t.co/bXhdVYfJN3
1636,Mbuki123,,MarijuanaUnions: GodseyTheNazi: Want to help Arkansas legalize medicinal marijuana? Like the page and look where a… http://t.co/bXhdVYfJN3
1637,Mbuki123,,GodseyTheNazi: Want to help Arkansas legalize medicinal marijuana? Like the page and look where a petition is in y… http://t.co/bXhdVYfJN3
1638,Mbuki123,,"MarijuanaUnions: kaytaybaylay: Arkansas AG rejects wording of 3 proposed constitutional amendments, two of them to legalize marijuana: …"
1639,Mbuki123,,"kaytaybaylay: Arkansas AG rejects wording of 3 proposed constitutional amendments, two of them to legalize marijuana: …"
1640,kaytaybaylay,"Columbia, Missouri","Arkansas AG rejects wording of 3 proposed constitutional amendments, two of them to legalize marijuana: http://t.co/uTyLFCvtPs #arpx #arleg"
1641,Mbuki123,,MarijuanaUnions: MamaMam22168000: THEMMEXCHANGE . Reshare from Conway Arkansas yes I think that is time they legalize medical marijuana hem…
1642,Mbuki123,,MamaMam22168000: THEMMEXCHANGE . Reshare from Conway Arkansas yes I think that is time they legalize medical marijuana hemp google
1643,MamaMam22168000,Conway arkansas,@THEMMEXCHANGE . Reshare from Conway Arkansas yes I think that is time they legalize medical marijuana hemp google
1644,Mbuki123,,MarijuanaUnions: CalebPhillips14: Wish arkansas would legalize marijuana already #oneday
1645,Mbuki123,,CalebPhillips14: Wish arkansas would legalize marijuana already #oneday
1646,CalebPhillips14,"Sawmill City, AR ",Wish arkansas would legalize marijuana already #oneday
1647,TheRealPreson,CALIFORNIA COSTA MESA,Arkansas need to legalize marijuana!!!
1648,Mbuki123,,Monoxide420Life: Marijuana_Scoop What about legalize marijuana in Arkansas?
1649,Monoxide420Life,,@Marijuana_Scoop What about legalize marijuana in Arkansas?
1650,CubanGirlNJ,"Formerly NJ Exit 13, Now SWFL",When did Arkansas legalize recreational marijuana???!!?!? https://t.co/VhrFC9SwfO
1651,Mbuki123,,"MarijuanaUnions: MarijuanaUnions: jKaliforniaEGO: Wow ARKANSAS U SHOULD legalize marijuana U Would cut All This OUT!  #OperationPilluted
Pr…"
1652,Mbuki123,,"MarijuanaUnions: jKaliforniaEGO: Wow ARKANSAS U SHOULD legalize marijuana U Would cut All This OUT!  #OperationPilluted
PrescriptionDRUGS r…"
1653,Mbuki123,,"jKaliforniaEGO: Wow ARKANSAS U SHOULD legalize marijuana U Would cut All This OUT!  #OperationPilluted
PrescriptionDRUGS r poison 😷"
1654,MamaMam22168000,Conway arkansas,@THEMMEXCHANGE rehabs in Little Rock Arkansas for paralyzed people will deny you unless you do 3 hours  therapy legalize medical marijuana
1655,Mbuki123,,MarijuanaUnions: VapeWarehouse: Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/FOxAd7X3Rk
1656,Mbuki123,,VapeWarehouse: Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/FOxAd7X3Rk
1657,VapeWarehouse,Florida,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/2SgMjitrCB
1658,Mbuki123,,MarijuanaUnions: MarijuanaUnions: Marijuana_Scoop: Proposal to Legalize Marijuana Rejected in Arkansas http://t.co/6eTJFjSFdJ
1659,Mbuki123,,MarijuanaUnions: Marijuana_Scoop: Proposal to Legalize Marijuana Rejected in Arkansas http://t.co/6eTJFjSFdJ
1660,Mbuki123,,Marijuana_Scoop: Proposal to Legalize Marijuana Rejected in Arkansas http://t.co/6eTJFjSFdJ
1661,Marijuana_Scoop,Colorado ,Proposal to Legalize Marijuana Rejected in Arkansas http://t.co/cEpYiapDW0
1662,Mbuki123,,MarijuanaUnions: MarijuanaUnions: AdvocateHemp: Proposal to Legalize Marijuana Rejected in Arkansas - MyArkLaMiss … http://t.co/NEbM3mlI8I
1663,Mbuki123,,MarijuanaUnions: AdvocateHemp: Proposal to Legalize Marijuana Rejected in Arkansas - MyArkLaMiss (press release) (… http://t.co/NEbM3mlI8I
1664,Mbuki123,,AdvocateHemp: Proposal to Legalize Marijuana Rejected in Arkansas - MyArkLaMiss (press release) (blog) http://t.co/NEbM3mlI8I
1665,Mbuki123,,CannaLines: RT usa_hemp: Proposal to Legalize Marijuana Rejected in Arkansas http://t.co/DhPNNC73uv
1666,Mbuki123,,usa_hemp: Proposal to Legalize Marijuana Rejected in Arkansas http://t.co/DhPNNC73uv
1667,MyArkLaMiss,"West Monroe, La",Proposal to Legalize Marijuana Rejected in Arkansas -- http://t.co/MCLpEnct4e #Arkansas #Marijuana http://t.co/U79R04CNJp
1668,Mbuki123,,"WiscTeapotParty: ""#Arkansas #marijuana amendment ballot wording rejected""

http://t.co/xke2QpqQXX

#Legalize #cannabis #hemp #MedicalMari…"
1669,WiscTeapotParty,Wisconsin USA,"""#Arkansas #marijuana amendment ballot wording rejected""

http://t.co/hdAN8QiRiZ

#Legalize #cannabis #hemp #MedicalMarijuana #USA"
1670,Science_Ex,,legalize medical marijuana in Arkansas #marijuana http://t.co/dr9PSefQAK http://t.co/9XHRDJq6Rt
1671,Honey_Bandzz,"Little Rock, AR",I swear Arkansas need to go ahead and legalize Marijuana
1672,Mbuki123,,MarijuanaUnions: MarijuanaUnions: VapeWarehouse: Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/FOxAd7X3Rk
1673,Mbuki123,,MarijuanaUnions: VapeWarehouse: Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/FOxAd7X3Rk
1674,Mbuki123,,VapeWarehouse: Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/FOxAd7X3Rk
1675,VapeWarehouse,Florida,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/2SgMjitrCB
1676,Mbuki123,,MarijuanaUnions: MarijuanaUnions: MarijuanaUnions: TawanaGrogan: RT LeshaForShort: I can't wait until Arkansas legalize marijuana 👌
1677,Mbuki123,,MarijuanaUnions: MarijuanaUnions: TawanaGrogan: RT LeshaForShort: I can't wait until Arkansas legalize marijuana 👌
1678,Mbuki123,,TawanaGrogan: RT LeshaForShort: I can't wait until Arkansas legalize marijuana 👌
1679,josieogb,,Dear Arkansas please legalize Marijuana bc I really need my mum to calm down and stop bitchin at me
1680,jdle_official,,"Arkansas bet not ever legalize marijuana, the whole state go be boomin' ! 💰💰💰"
1681,JohnTheNaptist,TK. LBK. NWA. HTX. OKC. ,"Marijuana becomes legal in DC at midnight, Alaska just voted to legalize it... And here in Arkansas we can't even buy beer on Sundays."
1682,memcriminallaw,296 Washington Ave. Memphis,"Do you think Tennessee would be able to put the votes together to legalize marijuana?  Arkansas almost did recently.

http://t.co/8r4aYUR4kj"
1683,DucksandWomen,,Arkansas needs to be on the list of the next states to legalize marijuana
1684,420_buddy,,Two Groups Push to Legalize Marijuana in Arkansas http://t.co/pgx8fDueVS http://t.co/ukO83cthDp
1685,BrandiMay88,,Legalize Medical Marijuana in Arkansas http://t.co/ePpTBAG8eQ
1686,VapeWarehouse,Florida,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/2SgMjjkf0N
1687,qadajymulus,,"Arkansas NORML Legalize marijuana now, join us over at Arkansas NORML! http://t.co/8SLpZxNkOo"
1688,razusuxiwim,,"Arkansas NORML Legalize marijuana now, join us over at Arkansas NORML! http://t.co/V0lpQHK7US"
1689,vosisubufowy,,"Arkansas NORML Legalize marijuana now, join us over at Arkansas NORML! http://t.co/cZR8uTpMny"
1690,mygulygacyc,,"Arkansas NORML Legalize marijuana now, join us over at Arkansas NORML! http://t.co/lhhgwHPaqT"
1691,kegawocumobo,,"Arkansas NORML Legalize marijuana now, join us over at Arkansas NORML! http://t.co/pWLnXwinBg"
1692,kopodukowot,,"Arkansas NORML Legalize marijuana now, join us over at Arkansas NORML! http://t.co/QNVx6TRb9O"
1693,jerehalebejy,,"Arkansas NORML Legalize marijuana now, join us over at Arkansas NORML! http://t.co/KW4w6N6MjG"
1694,vaportrails187,,"Arkansas NORML Legalize marijuana now, join us over at Arkansas NORML! http://t.co/SNL4sKxb3i"
1695,VapeWarehouse,Florida,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/mTlrTeG82L
1696,shouldbelegal,,"Initiative To Legalize Marijuana Moves Forward In Arkansas   http://t.co/fXzJaw4i5u
 #420 #weed #UniteBlue #ShouldBeLegal"
1697,shouldbelegal,,"Initiative To Legalize Marijuana Moves Forward In Arkansas   http://t.co/fXzJaw4i5u
 #420 #weed #UniteBlue #ShouldBeLegal"
1698,mspray1,"IL, WI, MN, and IA",Arkansas Governor Pardons High-Profile Marijuana Offender: Arkansas Gov. Mike Beebe recently a... http://t.co/UjUr0mu1gN #legalize #weed
1699,PNW420,"Seattle, WA",Arkansas May Legalize Marijuana in 2016 @Whaxyapp https://t.co/3m35n0iuCF
1700,MichaelBrown,"North Little Rock, AR",Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/ScISRjWHep via @theweedblog
1701,mjverite,"Santa Rosa, CA",And the beat goes on...Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/iks0NFUhfN via @theweedblog
1702,UrGreen,,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/ugzkre5vL4
1703,mrsleorex,,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/IGr66IdNZF via @theweedblog
1704,CJStarzfarm,Florida ,"""@LisaBloom: Arkansas gov pardons his son for a marijuana possesion charge. Good. Now let’s pardon everyone else and legalize already.""il"
1705,Jdw4809Joron,"Memphis, TN",Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/vJ6sgCxgTG via @theweedblog
1706,potmovie,"Los Angeles, California",#StonerLove  RT @TheWeedBlog: Initiative To Legalize #Marijuana Moves Forward In #Arkansas http://t.co/l6Q05Pg6xE @thatjohnnygreen
1707,MotherEarthHH,"Chicago, ",Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/6O2VgdX3WG
1708,davisrex58,"ionia, mi",Initiative To Legalize Marijuana Moves Forward In Arkansas | The Weed Blog http://t.co/5RxEPWCiZC
1709,chief_skywalker,ABOVE THE CLOUDS,"THE WEED BLOG: Initiative To Legalize Marijuana Moves Forward In Arkansas: Colorado, Washington, Oregon, Alask... http://t.co/GumROy79XP"
1710,ConsequenceKush,"30,000 feet","THE WEED BLOG: Initiative To Legalize Marijuana Moves Forward In Arkansas: Colorado, Washington, Oregon, Alask... http://t.co/mwffOwOnAz"
1711,CheechsList,,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/kxdT5S4lip
1712,VapeWarehouse,Florida,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/7WdASvIsEi
1713,LisaBloom,Los Angeles,Arkansas gov pardons his son for a marijuana possesion charge. Good. Now let’s pardon everyone else and legalize already.
1714,JustisWarhurst,"Palm Harbor, FL","Initiative To Legalize Marijuana Moves Forward In Arkansas: Colorado, Washington, Oregon, Alaska, and Washingt... http://t.co/hDGvKA5P56"
1715,JOEYMJ55,NEW YORK CITY,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/u5DvvUARjw via @theweedblog #ReLegalize
1716,dog2456,michigan,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/3OYj62h7Ud via @theweedblog
1717,GreenCandyPress,"San Francisco, CA",Strain Reviews Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/fU8qBfigaY
1718,marijuana_ewall,,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/yb3sPYHUmR
1719,marijuana_ew,,"Initiative To Legalize Marijuana Moves Forward In Arkansas: Colorado, Washington, Oregon, Alaska, and Washingt... http://t.co/G6FxSRo02Y"
1720,colonialdude,"Oblong, Il.",“@TheWeedBlog: Initiative To Legalize #Marijuana Moves Forward In #Arkansas http://t.co/0SBcn8piPi @thatjohnnygreen”
1721,DaggaMovement,South Africa ,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/gLbTZYt9AN
1722,gggoodiesmmj,"Tacoma, WA",Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/FkIDwZMj7u #MMJ
1723,HeavenLeeOps,Catch me if you can..,Initiative To Legalize #Marijuana Moves Forward In Arkansas http://t.co/ycTh8vptMw
1724,DaggaMagazine,South Africa,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/BALtigP9NI
1725,CannabisCureNow,,"Initiative To Legalize Marijuana Moves Forward In Arkansas Colorado, Washington, Oregon, A http://t.co/Y1WWXTU3sg"
1726,TheWeedBlog,"Oregon, USA",Initiative To Legalize #Marijuana Moves Forward In #Arkansas http://t.co/1Hl0M3lnaf @thatjohnnygreen
1727,KingDemic,"New Jersey, USA",Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/h14PGHIrQ3
1728,CannabisSeminar,"Fort Lauderdale, FL","Initiative To Legalize Marijuana Moves Forward In Arkansas Colorado, Washington, Oregon, Alaska, and Washington D.C http://t.co/5nse47eV0U"
1729,shopCanadaVapes,Worldwide,"WeedBlog Initiative To Legalize Marijuana Moves Forward In Arkansas Colorado, Washington, Oregon, Alaska, and Washi http://t.co/bJ0SJjbyZz"
1730,MrRossadillo,Austin Texas,Initiative To Legalize Marijuana Moves Forward In Arkansas - 420 News Wire http://t.co/yS2xj8wsVm
1731,420NewsWire,Texas,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/OTLAEe2cuY
1732,RefillMyMeds,California,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/3CLCI2enWx http://t.co/wn27WMFovP
1733,GrowLights4u1,,(Initiative To Legalize Marijuana Moves Forward In Arkansas) has just been posted on Grow Lights 4u http://t.co/DNCybi801Y
1734,ProCannabis,Humboldt County,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/sgLs5SYZwA
1735,SeedSupreme,Zion,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/ke2Hgqrzxg
1736,officialliwts,,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/TmYAPRMCy8
1737,LegalizationBiz,,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/aDg7vKSLAi
1738,THCBayArea510,"Greater Bay Area, California",Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/32ETlrhupz
1739,mindprograms,,Initiative To Legalize Marijuana Moves Forward In Arkansas http://t.co/Okxj70k13K
1740,Cub_Believer,"Rock County, Wisconsin","#POT #SMOKE Initiative To Legalize Marijuana Moves Forward In Arkansas: Colorado, Washington,... http://t.co/hcKxJtCueT #Weed #Marijuana"
1741,mspray1,"IL, WI, MN, and IA",Arkansas Governor to Pardon Son's 2003 Marijuana Possession Conviction: Getting arrested for m... http://t.co/iHHvheauVL #legalize #weed
1742,daily_chronic,,Arkansas Gov. Beebe to Pardon Own Son for Marijuana Conviction http://t.co/J9bqRYtYVn #legalize #marijuana
1743,dopedolittle,Japan,#Legalize #Arkansas!What do you say?Gov. Beebe to pardon son over marijuana conviction http://t.co/GxJrn8wOYE #mmot #mmj #saveslives
1744,200Zay,"Arkansas, USA",Legalize marijuana in Arkansas in 2016
1745,beth_hunt7,"Little Rock, AR",On Nightside - A group is spear heading another campaign to create a Constitutional amendment that would legalize marijuana in the Arkansas.
1746,tobreakthenews,,"CNN projects Arkansas U.S. troops to legalize recreational marijuana, CNN projection. #CNNElection http://t.co/fzsnU5oCgx Gov. Nathan Dea..."
1747,karenmcallister,"Jacksonville, FL","Cheers, #Arkansas! RT @tbdonj: While some states legalize marijuana, my hometown of Magnolia just approved alcohol sales. #movingforward"
1748,tbdonj,"Tampa, Florida","While some states legalize marijuana, my hometown of Magnolia #Arkansas just approved alcohol sales. #movingforward"
1749,Slickmouse,Arkansas,Arkansas votes against statewide alcohol sales....meanwhile 2 more states/districts legalize marijuana #biblebelt
1750,lupinia,"DC Metro Area, USA (She/Her)","Several states have ballot measures to legalize marijuana, in some way.  Arkansas has one to fully legalize alcohol.  Seriously."
1751,IronyDept,"Washington, DC",Arkansas voting to end prohibition. Of alcohol. OR AK &amp; DC voting to legalize marijuana. Nuff said. @jmsummers @nprpolitics
1752,sweetsoul76,In uncharted territory,"DC is voting to legalize marijuana, Arkansas is voting to raise minimum wage and legalize alcohol statewide...it's more than just offices."
1753,sinkingdiatom,"Fayetteville, AR","As other states legalize marijuana, I just early voted to legalize the sale of alcohol statewide in Arkansas #party_like_its_1933"
1754,SamTracy,"Portland, ME","Next week AK &amp; OR are voting to legalize #marijuana statewide. In Arkansas, they're voting to do the same for alcohol http://t.co/KUgi0mNeto"
1755,DillonMThomas,"CO ➡️ Fayetteville, AR ➡️ CO","Current question at hand in #ARGov debate: Should #Arkansas legalize Marijuana? @AsaHutchinson says ""not right direction for America,"""
1756,dopedolittle,Japan,Midwest is hitting to many dead ends. #LEGALIZE ALREADY!&gt;#Arkansas attorney general rejects marijuana plan http://t.co/H54W294CA0 #mmot #mmj
1757,daily_chronic,,Arkansas 2016 Medical Marijuana Legalization Iniatitive Approved for… http://t.co/WcxeoZeviE #legalize #marijuana
1758,KKountry95,Thayer/Mammoth Spring,The Arkansas attorney general's office has approved  the wording of an item for the 2016 ballot that would legalize use of medical marijuana
1759,BallotStrategy,"Washington, DC",Arkansas Attorney General approved wording of proposal for the 2016 ballot to legalize medical marijuana. http://t.co/kLyuwICWYg
1760,RiverValleyLead,"Russellville, AR",Ballot Title Approved for 2016 Proposal to Legalize Medical Marijuana in Arkansas http://t.co/xkbbLOhKQm
1761,jentoke,LA,"AG Approves Proposal to Legalize Medical Marijuana for 2016: LITTLE ROCK, AR (News Release) - The Arkansas Att... http://t.co/f8pQ5VpSR0"
1762,1017HOTFM,"Teaxarkana, USA",Arkansas Attorney General Dustin McDaniel has rejected the wording of a proposal to legalize medical marijuana...  http://t.co/9xoQwQK1V5
1763,dopedolittle,Japan,Let's get the south rolling.&gt; Arkansas:McDaniel rejects wording of medical marijuana measure http://t.co/Svm0JXSkPn #mmot #mmj #legalize
1764,HITS105FM,"Texarkana, USA",Arkansas Attorney General Dustin McDaniel has rejected the wording of a proposal to legalize medical marijuana...  http://t.co/OeqlIyG3eZ
1765,dotcombong,UK,Analysis: Lack of signatures a setback for effort to legalize medical marijuana in Arkansas http://t.co/aVQIDb40gF
1766,BulletinSonnyG,"Mountain Home, Ark.",Should the Arkansas Legislature legalize marijuana for medical use? Click the link and vote. https://t.co/ZsjLcpHibz
1767,Marijuana_Scoop,Colorado ,Effort To Legalize Medicinal Marijuana In Arkansas Falls Short http://t.co/bvaDBi0KFF
1768,AubryKWDSU,"New Orleans, LA",Effort To Legalize Medicinal #Marijuana In Arkansas Falls Short http://t.co/WiZJqoca0d via @5news
1769,DetrusorTribune,,@HexMurder Effort To Legalize Medicinal Marijuana In Arkansas Falls Short
1770,numerounoHP,501,Signed petitions have been turned in.. tomorrow we find out if medical marijuana will be on the ballot in November in Arkansas.. #legalize
1771,CaliGoGreen,"Ventura County, California ",Which states will legalize #marijuana next? #California #Alaska #Oregon #Arkansas #RhodeIsland #DC http://t.co/7LIMEvPuiP
1772,katieomy09,"Arkansas, USA",Arkansas needs to legalize marijuana. #JudgeAllYouWant #Sorrynotsorry
1773,Fox24News,NWA & River Valley,July 7th is the deadline for two different groups trying to legalize marijuana in Arkansas. Here's an update on... http://t.co/tulrCiyiKk
1774,CourtneyD_Smith,,Fulton should remain a dry county. Arkansas should not legalize gay marriage. And marijuana should not be legalized under any circumstances.
1775,news_cannabis,,"Arkansas: The Marijuana State?: Amid recent proposals, thoughts turn to legalizing medicinal and ...... http://t.co/3DTwcGsGKz #legalize"
1776,ede1964,USA MINNESOTA,Will Arkansas Voters Be Next to Legalize Marijuana?  http://t.co/6jf7GfkXSS via @reason
